c_id,semester,course_year,s_id,grade,ex_grade,moedAgrade,moedBgrade
62574,1,2005,1748299,82.85000000000001,68,95,-1
58606,1,2009,6396352,92.5,95,90,-1
47465,2,2019,8581766,71.75,91,56,-1
11665,1,2016,5811083,78.10000000000001,99,61,-1
88812,2,2005,3856572,79.95,65,88,-1
98373,2,2017,8719419,74.0,82,66,-1
50016,2,2014,2270555,85.4,89,85,-1
37396,2,2012,3587099,61.4,67,43,60
99929,1,2001,8395849,69.8,62,63,75
72273,2,2019,1262757,69.0,88,68,-1
15270,1,2018,7506163,94.3,79,97,-1
52861,1,2019,5311211,87.6,84,90,-1
20002,2,2003,8297358,65.0,67,63,-1
20107,1,2001,8722100,92.4,66,99,-1
25826,2,2006,6811430,75.00000000000001,84,74,-1
65998,2,2000,5736406,60.8,100,44,-1
97631,2,2015,3083848,77.0,95,59,-1
20107,1,2005,8407143,69.8,89,65,-1
27064,1,2000,5376448,93.0,99,87,-1
65998,1,2006,1132538,71.80000000000001,96,52,-1
78834,2,2002,5686370,75.35,82,75,-1
61022,2,2004,2908410,74.75,70,75,-1
19395,2,2012,3905103,73.0,82,73,-1
56562,2,2003,2822184,76.5,63,57,78
58088,2,2010,5559825,84.75,66,55,91
46361,2,2006,2415833,77.0,66,64,86
72273,2,2019,8772088,95.0,95,56,95
96268,2,2016,8952908,73.19999999999999,81,68,-1
51050,1,2015,6446555,64.7,62,41,65
79007,1,2001,5819381,67.6,76,53,62
56193,2,2020,1565018,62.5,80,55,-1
81445,2,2017,3047244,75.45,61,78,-1
51399,2,2000,1433683,68.0,92,60,-1
10892,2,2004,9135987,61.55,72,61,-1
64142,2,2007,6824099,85.25,62,93,-1
80245,1,2015,3395786,74.2,81,45,73
45939,1,2010,1024391,94.9,93,95,-1
29313,1,2017,1714646,67.9,98,55,-1
47465,2,2009,1995073,62.949999999999996,62,48,63
84597,1,2012,9233438,85.5,90,84,-1
99929,1,2001,3054962,84.19999999999999,80,47,87
79651,2,2008,9095102,57.15,92,55,51
29313,1,2013,7956671,86.69999999999999,62,88,-1
71661,1,2014,6418055,76.2,60,42,78
81445,1,2013,6796452,89.39999999999999,67,99,-1
99715,2,2001,4492818,88.80000000000001,92,88,-1
27064,1,2000,7159795,83.0,99,67,-1
72316,2,2015,2698483,97.8,99,97,-1
50593,1,2018,4571258,86.5,83,88,-1
19565,2,2004,8582049,66.25,70,40,65
81573,1,2010,3008331,78.55000000000001,67,63,88
51050,1,2015,8226371,70.0,79,69,-1
65715,1,2006,2842647,90.7,97,49,90
50491,2,2002,4691903,92.60000000000001,62,96,-1
20107,2,2017,2619517,58.050000000000004,63,54,54
64296,2,2011,7837649,87.0,75,87,-1
35962,1,2014,3903712,76.7,69,83,-1
31981,1,2012,1995073,90.75,90,91,-1
76309,2,2014,5394260,87.8,98,86,-1
58088,2,2010,1262757,66.0,90,58,-1
92048,1,2004,5246637,80.0,68,92,-1
28155,1,2016,3644922,98.65,97,100,-1
73554,2,2004,3180611,87.5,91,84,-1
79651,1,2000,7830277,82.6,73,85,-1
62574,1,2005,1919142,86.4,82,46,90
45463,2,2018,7817819,97.0,94,98,-1
85553,1,2002,6117523,79.0,90,70,-1
63891,1,2015,1857195,65.65,97,40,-1
56562,1,2014,2113808,65.85,60,69,-1
29313,1,2013,7027817,87.05,88,87,-1
65998,1,2006,8771472,81.15,85,78,-1
19696,2,2012,4816106,85.69999999999999,78,89,-1
93947,1,2004,2942920,80.4,74,82,-1
95578,2,2003,6666956,89.3,65,92,-1
59621,2,2003,8344758,70.0,90,70,-1
18282,2,2005,5022054,75.0,95,70,-1
53872,2,2013,7862799,86.19999999999999,96,82,-1
48540,2,2008,6302531,69.25,82,45,65
50614,1,2020,4695839,88.19999999999999,75,97,-1
75677,2,2006,9016523,95.20000000000002,92,96,-1
61022,2,2004,7571892,78.89999999999999,96,45,78
72273,2,2019,2982680,96.1,98,96,-1
36032,2,2004,2332830,86.0,86,45,86
96339,2,2008,1696551,69.0,90,55,-1
27821,1,2002,9612777,83.0,71,87,-1
72273,2,2019,6548677,63.55,93,58,62
15282,1,2006,2722131,71.0,99,64,-1
58517,1,2007,6209525,67.6,76,45,64
10892,2,2005,4245949,80.85000000000001,66,93,-1
88496,1,2007,6983942,80.75,80,81,-1
30041,2,2015,6176616,83.4,73,89,-1
37396,2,2012,1736458,95.8,79,100,-1
52861,1,2019,6666956,85.4,92,81,-1
19565,2,2004,7947185,80.75,68,85,-1
50892,1,2008,8467132,58.2,63,53,57
50593,1,2018,2114792,64.1,83,56,-1
89114,2,2015,4750583,84.2,97,49,81
47465,2,2009,4226619,96.19999999999999,81,44,97
49883,1,2009,4492818,82.0,85,80,-1
72316,1,2013,6643440,61.300000000000004,60,62,-1
97631,2,2015,6563120,93.0,91,95,-1
28155,1,2016,3371976,84.7,88,82,-1
79651,1,2009,5919551,74.35,100,73,-1
55150,1,2006,8671174,86.44999999999999,72,89,-1
21323,2,2007,9157779,94.15,78,58,95
80245,2,2005,3549724,78.0,71,78,-1
90944,1,2009,3423156,80.0,67,80,-1
77791,2,2020,2722131,85.0,98,78,-1
25826,2,2006,1713660,74.10000000000001,75,62,74
19565,1,2020,7398364,71.4,93,57,-1
94050,1,2015,4737117,79.45,69,80,-1
56193,2,2020,6393481,81.69999999999999,67,88,-1
60330,2,2007,1081381,81.85,60,57,83
95578,2,2003,4750583,77.30000000000001,62,79,-1
37987,1,2002,3765014,93.89999999999999,82,96,-1
84597,1,2009,8125364,81.0,85,77,-1
92048,1,2003,4819779,92.35000000000001,66,97,-1
74023,1,2002,1286679,78.0,81,78,-1
40439,1,2018,8860635,80.0,95,65,-1
92893,2,2015,8096911,80.8,64,92,-1
50614,1,2014,4737750,83.1,93,75,-1
13378,2,2003,3872352,95.30000000000001,62,99,-1
21591,2,2002,1336012,76.6,73,77,-1
70245,2,2016,2863690,67.2,64,68,-1
63122,1,2002,1689343,60.4,73,55,-1
57266,1,2017,4895564,52.2,72,48,50
89114,2,2015,9090837,88.0,88,88,-1
74023,1,2002,9563883,77.0,74,77,-1
81865,2,2005,6530205,81.7,70,88,-1
64142,1,2013,7588955,65.85,82,59,63
56193,2,2020,8863493,83.39999999999999,68,52,90
22316,1,2001,2895651,70.25,67,40,72
30041,2,2015,4016533,69.7,71,48,69
80446,1,2001,2667748,93.0,96,90,-1
27821,1,2002,5907258,74.5,79,73,-1
98403,1,2010,5595448,88.9,79,90,-1
30429,1,2016,8374279,69.0,89,64,-1
21323,2,2007,9332251,84.39999999999999,92,84,-1
74059,2,2014,5320354,85.14999999999999,69,41,88
66206,1,2001,1156568,64.6,88,49,-1
15282,1,2003,7395295,74.85,74,75,-1
74802,2,2018,1911321,62.5,82,56,-1
13876,1,2014,1663500,90.89999999999999,86,93,-1
92048,1,2004,3557627,89.5,100,79,-1
69221,1,2006,4568404,73.94999999999999,92,47,73
83995,1,2001,5478300,72.35,80,44,71
93947,1,2004,2138590,62.60000000000001,97,43,54
81927,2,2006,8048106,72.85000000000001,91,58,-1
53872,1,2004,8061361,63.849999999999994,61,64,-1
67291,1,2010,9035871,60.4,70,54,-1
96339,1,2014,5919551,82.3,83,82,-1
80764,1,2009,7633798,58.3,77,48,55
73554,2,2004,8621401,69.5,84,55,-1
44919,1,2015,4645172,98.5,95,100,-1
64296,2,2011,5022054,68.0,85,68,-1
42713,2,2000,7838515,69.0,91,45,69
79651,1,2000,4691903,92.80000000000001,72,56,98
55129,2,2006,1713660,94.0,86,94,-1
96268,2,2016,9537784,77.9,77,78,-1
84269,2,2019,4643170,86.65,73,94,-1
65715,1,2016,5956531,84.0,76,84,-1
88431,1,2006,9449516,79.25,68,83,-1
89372,2,2019,7173567,63.8,86,49,-1
40667,2,2005,4221435,69.75,74,69,-1
84597,2,2013,9691795,78.4,67,86,-1
44919,1,2015,5669700,80.4,65,58,87
56193,2,2020,3604306,81.69999999999999,88,79,-1
74802,2,2018,1383803,84.0,87,83,-1
89786,2,2016,1831348,85.6,96,80,-1
62574,1,2005,7488218,80.5,86,76,-1
26838,2,2010,5973483,93.6,68,58,100
92048,1,2004,1720795,78.5,92,65,-1
67380,1,2001,6879264,83.0,83,83,-1
44058,1,2006,5012601,77.2,78,41,77
58517,2,2005,3085034,70.0,78,70,-1
36032,2,2010,3954980,77.80000000000001,70,52,82
28155,1,2016,2895651,91.05000000000001,85,96,-1
26045,1,2012,1433683,60.00000000000001,87,49,57
39024,2,2019,5376448,68.89999999999999,71,40,68
58517,2,2005,1097486,90.0,89,90,-1
68669,1,2020,3704145,86.4,88,86,-1
81445,1,2013,1860984,87.8,64,98,-1
58076,1,2018,1175571,91.25,71,56,98
65723,1,2013,7348825,90.0,99,84,-1
82173,2,2010,3695149,91.74999999999999,79,53,94
42780,1,2015,8088886,70.30000000000001,89,55,-1
73554,2,2004,3770315,73.0,93,53,-1
84136,1,2019,7819441,81.3,82,81,-1
15270,1,2017,2403372,84.94999999999999,96,79,-1
20107,2,2017,5697197,74.0,74,44,74
36370,1,2016,2110150,91.6,97,88,-1
37987,2,2005,3889966,92.1,87,93,-1
42780,1,2017,7366699,68.5,96,41,-1
95936,2,2016,2415833,85.4,71,95,-1
69261,2,2011,1717528,99.3,86,61,100
90269,2,2016,4464253,89.00000000000001,89,89,-1
42780,1,2017,9268879,61.5,70,53,-1
26838,2,2010,4067747,79.4,61,84,-1
58606,1,2009,4625274,71.5,64,56,79
90432,2,2005,7385615,72.80000000000001,68,74,-1
13876,2,2006,6100092,77.6,80,53,76
43751,1,2003,1295466,66.0,75,55,60
98403,1,2010,8062589,66.60000000000001,63,67,-1
72273,2,2019,1781715,65.3,90,47,64
18282,2,2018,9563883,93.45,83,94,-1
36530,2,2009,6827181,62.8,67,60,-1
37060,1,2003,2719573,63.2,98,40,-1
74023,1,2010,6418675,64.0,85,57,-1
18282,2,2018,8199309,52.45,99,51,50
74023,2,2000,8637754,71.7,60,78,-1
55150,1,2006,8374279,60.89999999999999,83,49,57
42011,1,2014,6417666,69.05000000000001,85,56,-1
45463,2,2018,6000754,89.0,92,88,-1
10892,2,2004,4245949,98.95,79,100,-1
75814,1,2014,7021480,80.6,68,89,-1
65715,1,2018,8096911,83.5,87,82,-1
55129,1,2005,8292046,82.65,69,90,-1
80245,2,2005,3032991,72.0,86,72,-1
53872,2,2013,9636176,65.89999999999999,61,68,-1
29684,2,2020,7366699,54.8,65,53,53
60330,2,2007,7504633,94.14999999999999,97,94,-1
88812,1,2013,2694607,91.2,78,41,100
79651,1,2000,6178578,55.2,60,51,54
88812,2,2005,8045060,91.95,90,93,-1
29684,2,2020,3984901,91.55,89,92,-1
86184,1,2006,7441403,76.5,78,45,75
27821,1,2002,9112872,66.5,80,58,62
92893,1,2020,6497758,83.5,78,88,-1
86070,2,2007,1336012,85.35000000000001,76,55,87
94121,1,2007,2669878,74.9,63,77,-1
39008,2,2002,1595638,68.4,71,67,-1
36032,2,2010,5686370,65.15,84,50,55
84269,2,2019,6073928,66.85,87,56,-1
43751,1,2003,4016533,72.8,80,68,-1
16321,1,2008,6657049,94.19999999999999,84,61,96
59183,1,2010,3411024,79.55,94,77,-1
47465,2,2016,1102506,71.45,72,71,-1
45939,1,2010,5478300,94.14999999999999,97,94,-1
19565,2,2004,5376071,63.0,99,49,51
30797,2,2000,8621401,90.5,77,49,95
86184,1,2006,2863690,93.5,97,90,-1
60330,2,2007,2270555,74.7,69,75,-1
92048,1,2003,9143664,74.7,73,45,75
56193,2,2020,3104873,60.9,63,45,60
28155,1,2008,3189607,76.2,69,78,-1
37987,2,2005,9491203,73.0,73,45,73
15270,1,2018,6098109,94.9,66,100,-1
39024,1,2019,4569202,77.4,80,48,76
84976,2,2016,6486741,97.0,71,55,97
72556,2,2003,6316307,68.0,98,48,-1
89372,2,2019,7744561,76.6,73,79,-1
35497,2,2002,9115639,82.2,99,47,78
72316,2,2015,3549724,70.0,97,52,-1
49883,1,2009,8871851,87.80000000000001,83,91,-1
96765,1,2009,1295466,72.80000000000001,62,52,74
67318,1,2008,4053343,65.60000000000001,98,43,62
26045,1,2012,5339215,94.60000000000001,82,96,-1
86184,1,2006,1041091,58.5,66,63,51
58088,1,2004,7277752,66.4,96,59,-1
81927,2,2006,7401631,68.8,79,67,-1
97027,1,2018,1333871,69.6,90,66,-1
89786,1,2010,2207719,84.7,73,86,-1
84597,1,2012,1774962,88.75,64,97,-1
40667,2,2011,3905103,74.45,75,43,74
97631,2,2015,3132371,76.0,60,49,92
74023,2,2000,5669700,94.65,94,95,-1
25603,1,2001,4492818,86.5,97,82,-1
23242,1,2016,9450461,63.849999999999994,63,64,-1
51050,2,2011,7662545,87.4,93,86,-1
79651,1,2009,2689097,82.19999999999999,86,82,-1
26838,2,2000,8913215,75.75,66,79,-1
74410,2,2001,9515119,70.65,69,72,-1
71634,1,2018,6168394,93.0,98,93,-1
63891,1,2015,6203236,65.45,66,65,-1
42780,1,2017,7789141,79.5,72,87,-1
74023,1,2002,5771668,69.0,90,69,-1
90432,2,2005,8620836,70.80000000000001,62,73,-1
14231,1,2005,8860635,64.5,75,54,-1
48540,2,2008,9450461,61.0,76,56,-1
81445,1,2013,2792773,53.599999999999994,62,42,50
85553,1,2006,6818635,87.5,79,96,-1
31981,1,2012,2146662,61.25,71,58,-1
27821,1,2002,4167112,72.5,95,65,-1
99715,2,2001,3981025,93.80000000000001,97,93,-1
71634,2,2003,7395295,94.5,90,44,96
37087,2,2016,3946770,63.4,60,64,-1
80245,2,2008,4925121,66.0,82,48,50
89786,1,2010,3103368,65.6,80,64,-1
42780,1,2017,5595857,98.5,100,97,-1
82598,1,2012,5686370,66.0,80,66,-1
79495,1,2009,4895564,85.4,89,83,-1
67291,1,2006,5559825,70.25,77,68,-1
56562,1,2014,3998824,92.44999999999999,97,90,-1
40439,1,2018,7488218,72.5,75,70,-1
53818,2,2013,2207719,93.0,78,93,-1
62574,1,2004,1504850,65.8,64,67,-1
90922,2,2006,4400774,91.6,100,88,-1
28155,1,2016,4245949,79.05000000000001,84,75,-1
74023,1,2010,8845928,88.5,69,95,-1
25826,1,2017,3389922,76.9,94,48,76
26406,2,2008,3528110,76.05,82,75,-1
93831,2,2012,8828702,74.6,67,75,-1
92893,2,2003,9769587,61.800000000000004,73,57,59
36032,2,2004,4039647,80.0,66,86,-1
52778,2,2017,5522823,76.05,96,42,75
37713,2,2018,3959694,58.89999999999999,98,57,52
84753,1,2020,9839240,94.39999999999999,100,92,-1
82173,2,2015,1717528,85.5,81,86,-1
53872,1,2004,6782934,62.8,97,61,-1
61143,2,2005,2346030,65.8,77,61,-1
71661,1,2014,6173430,71.7,69,72,-1
25853,2,2001,6981486,88.0,80,57,88
92919,2,2006,6330466,81.0,70,59,90
70245,2,2016,5937487,66.4,92,60,-1
20002,2,2003,8771472,67.0,74,60,-1
84084,1,2017,9700747,89.0,86,42,91
83034,1,2017,1119794,93.5,77,43,99
89786,2,2018,3981025,79.80000000000001,95,54,76
40439,1,2014,3830961,70.35,97,56,-1
33402,2,2019,3753531,97.0,64,41,97
46361,1,2014,4569202,65.85,82,63,-1
85553,1,2002,4060223,62.2,71,55,-1
95936,2,2016,1251116,85.0,82,87,-1
99929,2,2020,9016523,72.0,96,66,-1
85305,2,2018,5637259,61.300000000000004,100,40,57
35497,2,2018,3766356,81.5,78,83,-1
15282,2,2016,4332970,71.6,87,59,-1
74410,2,2004,7401631,62.75,83,56,-1
99327,2,2001,4016533,97.9,94,100,-1
58088,2,2009,7105471,87.25,79,90,-1
55129,2,2006,8141785,84.0,80,84,-1
68669,1,2004,3498583,88.19999999999999,63,52,99
48540,2,2008,3316882,63.0,93,53,-1
14390,1,2006,2923552,82.4,96,51,80
50016,2,2014,5969230,58.2,69,43,57
58088,2,2010,2105014,93.75,84,58,97
40048,1,2020,1156568,79.9,92,70,-1
63073,1,2012,1919142,78.8,72,80,-1
11017,2,2020,7975890,94.85,94,95,-1
89786,1,2010,7881453,67.4,71,67,-1
42780,1,2015,3959694,92.7,85,99,-1
69261,2,2011,1952867,65.94999999999999,65,44,66
21323,2,2007,4464253,75.95,94,75,-1
51050,1,2009,4336480,87.05,76,89,-1
59395,1,2012,3399581,72.1,77,48,70
47465,2,2013,7817819,69.25,94,61,-1
39008,2,2002,8030661,78.35,66,85,-1
56867,2,2017,7289393,75.75,99,68,-1
20107,1,2001,5692935,87.0,95,47,85
52126,1,2010,4568404,71.4,79,43,71
37060,1,2005,9957509,89.60000000000001,76,92,-1
92623,2,2005,2955844,64.45,95,48,-1
82740,1,2007,6168394,87.0,69,87,-1
18282,2,2018,1497560,90.2,75,91,-1
37060,1,2003,4317085,80.6,71,87,-1
74802,1,2010,1102506,62.25,66,61,-1
82173,2,2005,6914548,68.85,65,56,72
89372,2,2019,4283341,92.0,98,88,-1
31981,1,2012,2982680,72.0,69,73,-1
15270,1,2018,8150322,97.8,91,99,-1
84753,1,2020,4647563,75.39999999999999,81,73,-1
99715,2,2001,7907837,62.60000000000001,61,63,-1
20107,1,2001,1717528,65.80000000000001,93,59,-1
14246,2,2012,8407143,80.5,99,62,-1
52012,2,2007,1025404,68.25,82,57,-1
36370,1,2016,1156568,89.2,88,90,-1
81573,1,2010,4464253,70.0,81,61,-1
19565,1,2017,7289393,62.599999999999994,92,50,-1
82459,1,2014,8566038,72.5,91,54,-1
98403,1,2005,3016735,77.0,67,77,-1
29684,2,2020,7637046,74.8,85,56,73
67291,1,2005,7947185,92.0,68,100,-1
20002,2,2003,2597420,72.0,85,59,-1
19696,2,2012,7165558,73.39999999999999,86,68,-1
21591,1,2016,2765509,72.6,72,73,-1
66390,1,2019,1192863,86.69999999999999,93,84,-1
50892,1,2008,6913889,96.80000000000001,100,96,-1
21415,1,2010,1759329,68.5,73,67,-1
14390,2,2019,6666956,59.099999999999994,80,47,58
18282,2,2018,6828858,90.5,81,91,-1
84269,2,2019,7280777,79.85,87,76,-1
30466,1,2008,3954980,57.6,68,43,55
40048,1,2020,9722941,91.9,82,100,-1
40439,1,2018,4400774,71.5,63,50,80
20107,2,2017,2600776,72.0,61,41,81
30429,1,2008,9882644,63.00000000000001,71,61,-1
39008,1,2002,9115639,80.4,72,86,-1
74023,1,2002,8671174,69.0,71,50,69
69221,1,2006,3085034,66.8,63,67,-1
94296,2,2012,8828702,70.0,70,70,-1
33073,1,2000,6687933,81.80000000000001,68,91,-1
58088,2,2010,3188492,79.25,80,79,-1
99327,2,2001,5995522,73.3,98,60,-1
62574,2,2017,5985553,70.0,97,70,-1
84269,1,2015,9535501,70.8,75,69,-1
20002,1,2014,6796452,72.65,60,83,-1
48540,2,2008,9281899,69.5,62,72,-1
92919,2,2004,5868906,95.15,98,95,-1
51050,2,2011,3788558,75.4,69,77,-1
58606,2,2008,9217847,99.7,94,100,-1
51399,2,2000,5771843,88.25,83,90,-1
99929,2,2020,2903152,63.400000000000006,69,62,-1
51955,1,2006,7816641,97.0,61,97,-1
74059,2,2014,2653462,79.4,83,79,-1
51050,2,2011,7685451,75.0,75,75,-1
34701,2,2012,3328940,73.9,97,55,-1
93003,2,2004,8079893,79.0,95,75,-1
74802,1,2010,2667748,89.0,74,94,-1
82459,1,2014,1241673,77.5,100,55,-1
75287,1,2018,1822931,72.5,62,77,-1
98878,2,2017,3411024,79.20000000000002,68,82,-1
33548,1,2011,7536502,80.80000000000001,83,79,-1
37060,2,2019,2653462,60.099999999999994,100,50,58
71661,2,2014,7522245,89.4,78,90,-1
58088,2,2020,6178578,78.0,60,78,-1
20107,1,2001,4780923,74.0,78,73,-1
15270,1,2018,9782918,84.25,97,82,-1
84136,1,2019,5058358,68.6,98,56,-1
50593,1,2008,8673003,90.35,64,43,95
89786,1,2010,5105691,77.9,77,57,78
66081,1,2006,3774432,96.0,83,57,96
63073,1,2012,6886206,78.7,60,82,-1
62574,1,2005,4151690,68.45,91,50,-1
53872,2,2013,7114608,62.7,69,48,60
92893,1,2020,2414707,89.60000000000001,83,95,-1
21070,2,2015,2087935,92.94999999999999,92,60,93
89786,1,2010,8683653,67.3,79,51,66
74023,1,2010,6486741,91.75,100,89,-1
27821,1,2002,9395357,83.75,92,56,81
29313,1,2013,5397555,78.89999999999999,77,79,-1
13378,2,2003,8149388,78.7,85,55,78
92893,2,2015,5771668,80.4,90,74,-1
55129,2,2006,3766356,62.0,67,40,62
53818,2,2013,8736699,85.0,89,85,-1
99327,2,2001,2692464,62.5,69,59,-1
84753,1,2020,5339215,68.69999999999999,68,69,-1
65715,1,2006,3967614,77.8,76,78,-1
89372,1,2020,5810567,91.6,91,92,-1
62360,2,2003,9115639,94.5,99,90,-1
14231,1,2005,7255789,77.5,84,71,-1
96339,2,2008,3047244,70.6,79,65,-1
65998,1,2006,4497001,90.75,99,84,-1
45939,1,2010,2316921,72.94999999999999,72,73,-1
86184,1,2006,1359112,73.5,64,83,-1
31595,1,2006,8297358,69.19999999999999,72,41,68
66390,1,2019,2343890,89.3,76,95,-1
25853,2,2001,4470305,80.0,86,41,80
59183,1,2010,3692260,88.89999999999999,60,94,-1
97631,2,2015,2810753,90.0,87,93,-1
49883,1,2009,4470305,82.4,74,88,-1
71661,2,2014,8678680,81.39999999999999,70,82,-1
59183,1,2010,4797520,70.85,87,58,68
58088,2,2009,4349551,84.75,81,86,-1
39008,1,2002,3774432,63.0,78,44,53
80446,1,2001,8863493,79.5,78,81,-1
56562,1,2014,6706849,88.0,88,88,-1
37396,2,2012,3316882,58.2,67,40,56
77650,2,2009,4225723,85.55,77,51,86
88430,1,2019,4979223,88.8,81,93,-1
62574,1,2005,7298090,89.85000000000001,86,93,-1
93947,1,2004,1024366,79.60000000000001,94,76,-1
75814,1,2014,4925121,89.19999999999999,79,96,-1
11017,2,2006,8708646,78.0,97,78,-1
15282,2,2016,8390447,71.4,78,42,66
42011,1,2014,1169100,93.0,93,93,-1
67291,1,2010,7351718,83.8,94,77,-1
46361,1,2015,8344758,92.5,82,53,96
74023,1,2002,7288213,82.0,80,82,-1
79007,2,2017,9294606,77.0,86,76,-1
78834,2,2019,1070048,66.95,84,47,53
31595,1,2010,7211341,78.0,76,80,-1
80764,1,2009,5445552,60.85,60,61,-1
96268,1,2015,4695839,79.0,69,89,-1
89114,2,2015,4819779,88.20000000000002,73,92,-1
96765,1,2009,5973821,69.5,83,56,68
88430,1,2019,7864387,74.4,64,80,-1
25826,2,2006,7883180,77.1,78,77,-1
52012,2,2007,8149388,95.0,95,95,-1
51955,2,2017,5791393,65.2,82,54,-1
15270,1,2017,2620879,80.35,68,87,-1
62574,1,2004,5593833,78.2,71,83,-1
81573,2,2018,8772088,71.9,73,71,-1
33073,1,2000,4895564,92.0,80,100,-1
75287,1,2018,3047020,89.6,77,95,-1
79638,2,2006,2653462,99.0,99,99,-1
67380,1,2001,3967614,72.4,67,76,-1
95936,2,2018,5973821,94.49999999999999,91,96,-1
40667,2,2005,2325546,72.9,95,69,-1
27266,2,2014,8392413,91.6,100,88,-1
65998,1,2006,8620836,76.35,78,75,-1
82173,2,2005,5741877,80.60000000000001,63,95,-1
52778,2,2017,6838959,62.3,68,62,-1
19565,2,2004,5285544,87.0,87,57,87
36530,2,2009,6666956,73.2,84,66,-1
20107,1,2010,4759896,97.39999999999999,67,99,-1
89372,1,2020,1183292,76.80000000000001,93,66,-1
80742,1,2008,2600776,84.0,88,83,-1
81573,1,2010,1183292,68.75,88,53,-1
35497,1,2016,4985537,86.10000000000001,81,87,-1
29313,1,2017,4635244,71.89999999999999,74,71,-1
99478,1,2010,2698483,68.0,91,68,-1
45939,1,2010,5320354,67.75,63,41,68
81445,1,2013,6177937,94.3,81,100,-1
13378,2,2018,1720795,68.69999999999999,82,45,63
92048,1,2003,4771767,70.1,99,46,65
98403,2,2005,8318103,89.6,93,89,-1
77791,2,2020,4290437,84.65,97,41,78
51399,2,2000,2099207,79.5,99,73,-1
98403,1,2010,2597420,93.4,70,96,-1
56562,1,2014,8062589,86.1,64,48,98
96339,1,2014,5296310,82.3,69,44,88
37060,1,2003,4040374,88.6,91,87,-1
54012,1,2000,1192863,88.89999999999999,91,88,-1
84269,1,2015,4349551,86.5,83,88,-1
33402,2,2019,3010349,89.0,90,56,89
58606,2,2008,4018175,97.3,65,99,-1
49990,1,2006,7351718,89.7,91,89,-1
44919,1,2015,1732200,97.1,95,98,-1
61143,2,2005,9601012,72.69999999999999,65,76,-1
30041,2,2001,5810567,77.5,100,75,-1
36032,2,2004,4912665,65.3,66,43,65
55129,2,2006,9206405,70.0,83,70,-1
75814,1,2014,3479058,65.6,92,48,-1
76309,1,2014,9013600,60.7,74,45,60
27821,1,2002,6988009,81.75,75,84,-1
82173,2,2015,7696027,64.30000000000001,85,62,-1
96268,2,2016,8199607,68.6,62,73,-1
36530,2,2003,1025404,89.6,100,84,-1
21323,2,2007,7799637,62.849999999999994,98,61,-1
84597,1,2009,3132371,67.5,91,44,-1
13876,1,2014,1438011,79.19999999999999,68,48,84
85553,1,2002,8291994,87.0,96,81,-1
98403,1,2010,6289916,84.60000000000001,72,59,86
40667,2,2011,7451727,79.05000000000001,84,75,-1
89372,2,2019,9633690,81.4,64,47,93
65998,2,2000,9281899,64.19999999999999,88,54,-1
36530,2,2003,1774962,96.05,98,95,-1
27919,2,2005,5445096,88.6,81,89,-1
95578,2,2011,8199607,69.25,61,72,-1
50593,1,2008,6144572,86.64999999999999,62,91,-1
79651,1,2009,8739288,92.8,70,54,94
13378,2,2003,9064510,80.5,67,82,-1
93831,2,2012,2016119,70.45,79,70,-1
56193,2,2020,5376448,78.3,79,78,-1
69261,2,2011,2346915,74.95,74,55,75
26838,2,2010,7277752,90.0,98,88,-1
67380,1,2001,1024366,83.8,64,97,-1
58088,2,2020,4267201,97.0,97,97,-1
33548,1,2011,6944901,82.7,64,98,-1
79651,1,2009,8186671,78.0,78,78,-1
54012,1,2000,2363489,95.39999999999999,94,96,-1
62574,1,2004,8329501,70.4,80,64,-1
74059,2,2014,5492819,92.25,88,40,93
54012,1,2000,3946770,84.89999999999999,73,48,90
75287,1,2018,6328957,63.8,96,50,-1
94121,1,2007,5861691,60.8,71,59,-1
92893,2,2015,8765515,83.4,96,75,-1
82173,2,2005,3967614,89.25,92,87,-1
93947,1,2004,8673742,91.4,61,99,-1
30429,1,2004,4317085,87.35,100,77,-1
97631,2,2015,4966949,82.5,90,75,-1
95578,2,2020,2810753,53.0,82,47,53
21415,1,2010,9782918,70.5,99,61,-1
27821,1,2002,1484576,69.75,60,73,-1
58517,1,2007,2600569,65.0,100,49,50
83034,2,2006,8380494,95.5,89,99,-1
